filename,label,target
./small_imagenet/n02088466/ILSVRC2012_val_00042692.JPEG,163,819
./small_imagenet/n02088466/ILSVRC2012_val_00028118.JPEG,163,418
./small_imagenet/n02088466/ILSVRC2012_val_00020717.JPEG,163,148
./small_imagenet/n02088466/ILSVRC2012_val_00039540.JPEG,163,984
./small_imagenet/n02088466/ILSVRC2012_val_00038477.JPEG,163,976
./small_imagenet/n02088466/ILSVRC2012_val_00044716.JPEG,163,753
./small_imagenet/n02088466/ILSVRC2012_val_00020740.JPEG,163,308
./small_imagenet/n02088466/ILSVRC2012_val_00043153.JPEG,163,651
./small_imagenet/n02088632/ILSVRC2012_val_00039010.JPEG,164,955
./small_imagenet/n02088632/ILSVRC2012_val_00027348.JPEG,164,184
./small_imagenet/n02088632/ILSVRC2012_val_00001097.JPEG,164,295
./small_imagenet/n02088632/ILSVRC2012_val_00037797.JPEG,164,853
./small_imagenet/n02088632/ILSVRC2012_val_00029629.JPEG,164,943
./small_imagenet/n02088632/ILSVRC2012_val_00016058.JPEG,164,739
./small_imagenet/n02088632/ILSVRC2012_val_00031347.JPEG,164,842
./small_imagenet/n02088632/ILSVRC2012_val_00032429.JPEG,164,721
./small_imagenet/n02088632/ILSVRC2012_val_00036002.JPEG,164,256
./small_imagenet/n02088632/ILSVRC2012_val_00046158.JPEG,164,588
./small_imagenet/n02089078/ILSVRC2012_val_00039934.JPEG,165,745
./small_imagenet/n02089078/ILSVRC2012_val_00037609.JPEG,165,52
./small_imagenet/n02089078/ILSVRC2012_val_00041629.JPEG,165,149
./small_imagenet/n02089078/ILSVRC2012_val_00043206.JPEG,165,218
./small_imagenet/n02089078/ILSVRC2012_val_00021831.JPEG,165,664
./small_imagenet/n02089078/ILSVRC2012_val_00031040.JPEG,165,597
./small_imagenet/n02089078/ILSVRC2012_val_00029648.JPEG,165,826
./small_imagenet/n02089078/ILSVRC2012_val_00009405.JPEG,165,668
./small_imagenet/n02089078/ILSVRC2012_val_00047543.JPEG,165,574
./small_imagenet/n02089078/ILSVRC2012_val_00007462.JPEG,165,378
./small_imagenet/n02089867/ILSVRC2012_val_00039247.JPEG,166,882
./small_imagenet/n02089867/ILSVRC2012_val_00035669.JPEG,166,526
./small_imagenet/n02089867/ILSVRC2012_val_00025562.JPEG,166,301
./small_imagenet/n02089867/ILSVRC2012_val_00036492.JPEG,166,891
./small_imagenet/n02089867/ILSVRC2012_val_00037305.JPEG,166,642
./small_imagenet/n02089867/ILSVRC2012_val_00004777.JPEG,166,983
./small_imagenet/n02089867/ILSVRC2012_val_00031834.JPEG,166,655
./small_imagenet/n02089867/ILSVRC2012_val_00007945.JPEG,166,35
./small_imagenet/n02089867/ILSVRC2012_val_00003646.JPEG,166,83
./small_imagenet/n02089867/ILSVRC2012_val_00024521.JPEG,166,797
./small_imagenet/n02089973/ILSVRC2012_val_00005943.JPEG,167,620
./small_imagenet/n02089973/ILSVRC2012_val_00036938.JPEG,167,736
./small_imagenet/n02089973/ILSVRC2012_val_00048188.JPEG,167,247
./small_imagenet/n02089973/ILSVRC2012_val_00001128.JPEG,167,518
./small_imagenet/n02089973/ILSVRC2012_val_00043610.JPEG,167,147
./small_imagenet/n02089973/ILSVRC2012_val_00012875.JPEG,167,625
./small_imagenet/n02089973/ILSVRC2012_val_00000048.JPEG,167,651
./small_imagenet/n02089973/ILSVRC2012_val_00033862.JPEG,167,81
./small_imagenet/n02089973/ILSVRC2012_val_00001777.JPEG,167,405
./small_imagenet/n02089973/ILSVRC2012_val_00036913.JPEG,167,181
./small_imagenet/n02090379/ILSVRC2012_val_00011113.JPEG,168,987
./small_imagenet/n02090379/ILSVRC2012_val_00035689.JPEG,168,461
./small_imagenet/n02090379/ILSVRC2012_val_00009348.JPEG,168,39
./small_imagenet/n02090379/ILSVRC2012_val_00024486.JPEG,168,522
./small_imagenet/n02090379/ILSVRC2012_val_00020739.JPEG,168,670
./small_imagenet/n02090379/ILSVRC2012_val_00025696.JPEG,168,622
./small_imagenet/n02090379/ILSVRC2012_val_00023155.JPEG,168,938
./small_imagenet/n02090379/ILSVRC2012_val_00043388.JPEG,168,982
./small_imagenet/n02090379/ILSVRC2012_val_00034024.JPEG,168,95
./small_imagenet/n02090379/ILSVRC2012_val_00026736.JPEG,168,485
./small_imagenet/n02090622/ILSVRC2012_val_00009378.JPEG,169,818
./small_imagenet/n02090622/ILSVRC2012_val_00004261.JPEG,169,388
./small_imagenet/n02090622/ILSVRC2012_val_00036266.JPEG,169,144
./small_imagenet/n02090622/ILSVRC2012_val_00033904.JPEG,169,53
./small_imagenet/n02090622/ILSVRC2012_val_00009167.JPEG,169,785
./small_imagenet/n02090622/ILSVRC2012_val_00021450.JPEG,169,252
./small_imagenet/n02090622/ILSVRC2012_val_00049861.JPEG,169,926
./small_imagenet/n02090622/ILSVRC2012_val_00018654.JPEG,169,117
./small_imagenet/n02090622/ILSVRC2012_val_00038397.JPEG,169,826
./small_imagenet/n02090622/ILSVRC2012_val_00040908.JPEG,169,12
./small_imagenet/n02090721/ILSVRC2012_val_00013507.JPEG,170,155
./small_imagenet/n02090721/ILSVRC2012_val_00020070.JPEG,170,326
./small_imagenet/n02090721/ILSVRC2012_val_00035108.JPEG,170,659
./small_imagenet/n02090721/ILSVRC2012_val_00017041.JPEG,170,749
./small_imagenet/n02090721/ILSVRC2012_val_00014913.JPEG,170,576
./small_imagenet/n02090721/ILSVRC2012_val_00009772.JPEG,170,374
./small_imagenet/n02090721/ILSVRC2012_val_00020082.JPEG,170,395
./small_imagenet/n02090721/ILSVRC2012_val_00022071.JPEG,170,575
./small_imagenet/n02090721/ILSVRC2012_val_00019719.JPEG,170,201
./small_imagenet/n02090721/ILSVRC2012_val_00027629.JPEG,170,852
./small_imagenet/n02091032/ILSVRC2012_val_00035423.JPEG,171,480
./small_imagenet/n02091032/ILSVRC2012_val_00038196.JPEG,171,103
./small_imagenet/n02091032/ILSVRC2012_val_00031868.JPEG,171,750
./small_imagenet/n02091032/ILSVRC2012_val_00027077.JPEG,171,945
./small_imagenet/n02091032/ILSVRC2012_val_00043917.JPEG,171,953
./small_imagenet/n02091032/ILSVRC2012_val_00026310.JPEG,171,364
./small_imagenet/n02091032/ILSVRC2012_val_00042781.JPEG,171,45
./small_imagenet/n02091032/ILSVRC2012_val_00042240.JPEG,171,491
./small_imagenet/n02091032/ILSVRC2012_val_00012416.JPEG,171,280
./small_imagenet/n02091032/ILSVRC2012_val_00038438.JPEG,171,811
./small_imagenet/n02091134/ILSVRC2012_val_00007445.JPEG,172,108
./small_imagenet/n02091134/ILSVRC2012_val_00043147.JPEG,172,411
./small_imagenet/n02091134/ILSVRC2012_val_00039233.JPEG,172,549
./small_imagenet/n02091134/ILSVRC2012_val_00031544.JPEG,172,475
./small_imagenet/n02091134/ILSVRC2012_val_00019922.JPEG,172,260
./small_imagenet/n02091134/ILSVRC2012_val_00016886.JPEG,172,898
./small_imagenet/n02091134/ILSVRC2012_val_00036765.JPEG,172,852
./small_imagenet/n02091134/ILSVRC2012_val_00032398.JPEG,172,637
./small_imagenet/n02091134/ILSVRC2012_val_00034906.JPEG,172,91
./small_imagenet/n02091134/ILSVRC2012_val_00044908.JPEG,172,771
./small_imagenet/n02091244/ILSVRC2012_val_00009334.JPEG,173,833
./small_imagenet/n02091244/ILSVRC2012_val_00019020.JPEG,173,518
./small_imagenet/n02091244/ILSVRC2012_val_00048432.JPEG,173,51
./small_imagenet/n02091244/ILSVRC2012_val_00017734.JPEG,173,98
./small_imagenet/n02091244/ILSVRC2012_val_00008379.JPEG,173,222
./small_imagenet/n02091244/ILSVRC2012_val_00039325.JPEG,173,738
./small_imagenet/n02091244/ILSVRC2012_val_00019356.JPEG,173,188
./small_imagenet/n02091244/ILSVRC2012_val_00041573.JPEG,173,33
./small_imagenet/n02091244/ILSVRC2012_val_00021323.JPEG,173,508
./small_imagenet/n02091244/ILSVRC2012_val_00031384.JPEG,173,266
./small_imagenet/n02091467/ILSVRC2012_val_00002328.JPEG,174,519
./small_imagenet/n02091467/ILSVRC2012_val_00037185.JPEG,174,935
./small_imagenet/n02091467/ILSVRC2012_val_00038933.JPEG,174,907
./small_imagenet/n02091467/ILSVRC2012_val_00037676.JPEG,174,769
./small_imagenet/n02091467/ILSVRC2012_val_00029705.JPEG,174,495
./small_imagenet/n02091467/ILSVRC2012_val_00045874.JPEG,174,517
./small_imagenet/n02091467/ILSVRC2012_val_00010665.JPEG,174,285
./small_imagenet/n02091467/ILSVRC2012_val_00028788.JPEG,174,782
./small_imagenet/n02091467/ILSVRC2012_val_00024649.JPEG,174,898
./small_imagenet/n02091467/ILSVRC2012_val_00012351.JPEG,174,184
./small_imagenet/n02091635/ILSVRC2012_val_00022137.JPEG,175,707
./small_imagenet/n02091635/ILSVRC2012_val_00037989.JPEG,175,991
./small_imagenet/n02091635/ILSVRC2012_val_00002059.JPEG,175,982
./small_imagenet/n02091635/ILSVRC2012_val_00019861.JPEG,175,762
./small_imagenet/n02091635/ILSVRC2012_val_00041912.JPEG,175,354
./small_imagenet/n02091635/ILSVRC2012_val_00031693.JPEG,175,762
./small_imagenet/n02091635/ILSVRC2012_val_00005279.JPEG,175,701
./small_imagenet/n02091635/ILSVRC2012_val_00007801.JPEG,175,627
./small_imagenet/n02091635/ILSVRC2012_val_00022982.JPEG,175,279
./small_imagenet/n02091635/ILSVRC2012_val_00023428.JPEG,175,992
./small_imagenet/n02091831/ILSVRC2012_val_00039822.JPEG,176,828
./small_imagenet/n02091831/ILSVRC2012_val_00032203.JPEG,176,623
./small_imagenet/n02091831/ILSVRC2012_val_00010087.JPEG,176,774
./small_imagenet/n02091831/ILSVRC2012_val_00038759.JPEG,176,97
./small_imagenet/n02091831/ILSVRC2012_val_00005273.JPEG,176,215
./small_imagenet/n02091831/ILSVRC2012_val_00027267.JPEG,176,702
./small_imagenet/n02091831/ILSVRC2012_val_00005217.JPEG,176,526
./small_imagenet/n02091831/ILSVRC2012_val_00043901.JPEG,176,600
./small_imagenet/n02091831/ILSVRC2012_val_00022920.JPEG,176,200
./small_imagenet/n02091831/ILSVRC2012_val_00047617.JPEG,176,533
./small_imagenet/n02092002/ILSVRC2012_val_00026985.JPEG,177,168
./small_imagenet/n02092002/ILSVRC2012_val_00023782.JPEG,177,219
./small_imagenet/n02092002/ILSVRC2012_val_00000405.JPEG,177,326
./small_imagenet/n02092002/ILSVRC2012_val_00010398.JPEG,177,740
./small_imagenet/n02092002/ILSVRC2012_val_00007516.JPEG,177,196
./small_imagenet/n02092002/ILSVRC2012_val_00010896.JPEG,177,30
./small_imagenet/n02092002/ILSVRC2012_val_00031364.JPEG,177,641
./small_imagenet/n02092002/ILSVRC2012_val_00010222.JPEG,177,667
./small_imagenet/n02092002/ILSVRC2012_val_00020848.JPEG,177,827
./small_imagenet/n02092002/ILSVRC2012_val_00031814.JPEG,177,784
./small_imagenet/n02092339/ILSVRC2012_val_00030648.JPEG,178,244
./small_imagenet/n02092339/ILSVRC2012_val_00024470.JPEG,178,983
./small_imagenet/n02092339/ILSVRC2012_val_00011391.JPEG,178,194
./small_imagenet/n02092339/ILSVRC2012_val_00049374.JPEG,178,404
./small_imagenet/n02092339/ILSVRC2012_val_00019259.JPEG,178,468
./small_imagenet/n02092339/ILSVRC2012_val_00018536.JPEG,178,528
./small_imagenet/n02092339/ILSVRC2012_val_00006676.JPEG,178,272
./small_imagenet/n02092339/ILSVRC2012_val_00044611.JPEG,178,103
./small_imagenet/n02092339/ILSVRC2012_val_00014605.JPEG,178,271
./small_imagenet/n02092339/ILSVRC2012_val_00009858.JPEG,178,939
./small_imagenet/n02093256/ILSVRC2012_val_00001222.JPEG,179,387
./small_imagenet/n02093256/ILSVRC2012_val_00032018.JPEG,179,747
./small_imagenet/n02093256/ILSVRC2012_val_00014047.JPEG,179,181
./small_imagenet/n02093256/ILSVRC2012_val_00037318.JPEG,179,240
./small_imagenet/n02093256/ILSVRC2012_val_00011583.JPEG,179,930
./small_imagenet/n02093256/ILSVRC2012_val_00034733.JPEG,179,640
./small_imagenet/n02093256/ILSVRC2012_val_00004771.JPEG,179,402
./small_imagenet/n02093256/ILSVRC2012_val_00043171.JPEG,179,217
./small_imagenet/n02093256/ILSVRC2012_val_00027428.JPEG,179,316
./small_imagenet/n02093256/ILSVRC2012_val_00040678.JPEG,179,221
./small_imagenet/n02093428/ILSVRC2012_val_00030915.JPEG,180,878
./small_imagenet/n02093428/ILSVRC2012_val_00010627.JPEG,180,556
./small_imagenet/n02093428/ILSVRC2012_val_00008760.JPEG,180,553
./small_imagenet/n02093428/ILSVRC2012_val_00035793.JPEG,180,704
./small_imagenet/n02093428/ILSVRC2012_val_00037841.JPEG,180,783
./small_imagenet/n02093428/ILSVRC2012_val_00038254.JPEG,180,565
./small_imagenet/n02093428/ILSVRC2012_val_00014719.JPEG,180,238
./small_imagenet/n02093428/ILSVRC2012_val_00023528.JPEG,180,128
./small_imagenet/n02093428/ILSVRC2012_val_00008303.JPEG,180,245
./small_imagenet/n02093428/ILSVRC2012_val_00045109.JPEG,180,144
./small_imagenet/n02093647/ILSVRC2012_val_00001957.JPEG,181,118
./small_imagenet/n02093647/ILSVRC2012_val_00032132.JPEG,181,881
./small_imagenet/n02093647/ILSVRC2012_val_00001775.JPEG,181,629
./small_imagenet/n02093647/ILSVRC2012_val_00015710.JPEG,181,821
./small_imagenet/n02093647/ILSVRC2012_val_00033466.JPEG,181,757
./small_imagenet/n02093647/ILSVRC2012_val_00039013.JPEG,181,178
./small_imagenet/n02093647/ILSVRC2012_val_00044818.JPEG,181,12
./small_imagenet/n02093647/ILSVRC2012_val_00000883.JPEG,181,754
./small_imagenet/n02093647/ILSVRC2012_val_00045903.JPEG,181,479
./small_imagenet/n02093647/ILSVRC2012_val_00048102.JPEG,181,957
./small_imagenet/n02093754/ILSVRC2012_val_00014318.JPEG,182,239
./small_imagenet/n02093754/ILSVRC2012_val_00003267.JPEG,182,345
./small_imagenet/n02093754/ILSVRC2012_val_00034737.JPEG,182,962
./small_imagenet/n02093754/ILSVRC2012_val_00027082.JPEG,182,235
./small_imagenet/n02093754/ILSVRC2012_val_00044399.JPEG,182,809
./small_imagenet/n02093754/ILSVRC2012_val_00014730.JPEG,182,443
./small_imagenet/n02093754/ILSVRC2012_val_00040004.JPEG,182,796
./small_imagenet/n02093754/ILSVRC2012_val_00005340.JPEG,182,528
./small_imagenet/n02093754/ILSVRC2012_val_00020832.JPEG,182,267
./small_imagenet/n02093754/ILSVRC2012_val_00011385.JPEG,182,151
./small_imagenet/n02093859/ILSVRC2012_val_00039960.JPEG,183,73
./small_imagenet/n02093859/ILSVRC2012_val_00004571.JPEG,183,770
./small_imagenet/n02093859/ILSVRC2012_val_00029435.JPEG,183,501
./small_imagenet/n02093859/ILSVRC2012_val_00033311.JPEG,183,299
./small_imagenet/n02093859/ILSVRC2012_val_00029670.JPEG,183,484
./small_imagenet/n02093859/ILSVRC2012_val_00049667.JPEG,183,818
./small_imagenet/n02093859/ILSVRC2012_val_00038116.JPEG,183,190
./small_imagenet/n02093859/ILSVRC2012_val_00031752.JPEG,183,534
./small_imagenet/n02093859/ILSVRC2012_val_00020043.JPEG,183,328
./small_imagenet/n02093859/ILSVRC2012_val_00026647.JPEG,183,626
./small_imagenet/n02093991/ILSVRC2012_val_00014749.JPEG,184,751
./small_imagenet/n02093991/ILSVRC2012_val_00004687.JPEG,184,36
./small_imagenet/n02093991/ILSVRC2012_val_00037339.JPEG,184,588
./small_imagenet/n02093991/ILSVRC2012_val_00014418.JPEG,184,283
./small_imagenet/n02093991/ILSVRC2012_val_00047711.JPEG,184,670
./small_imagenet/n02093991/ILSVRC2012_val_00032226.JPEG,184,49
./small_imagenet/n02093991/ILSVRC2012_val_00006531.JPEG,184,996
./small_imagenet/n02093991/ILSVRC2012_val_00039668.JPEG,184,866
./small_imagenet/n02093991/ILSVRC2012_val_00029419.JPEG,184,916
./small_imagenet/n02093991/ILSVRC2012_val_00015923.JPEG,184,81
./small_imagenet/n02094114/ILSVRC2012_val_00008085.JPEG,185,731
./small_imagenet/n02094114/ILSVRC2012_val_00023910.JPEG,185,163
./small_imagenet/n02094114/ILSVRC2012_val_00045755.JPEG,185,588
./small_imagenet/n02094114/ILSVRC2012_val_00007392.JPEG,185,775
./small_imagenet/n02094114/ILSVRC2012_val_00033965.JPEG,185,84
./small_imagenet/n02094114/ILSVRC2012_val_00001555.JPEG,185,542
./small_imagenet/n02094114/ILSVRC2012_val_00025679.JPEG,185,988
./small_imagenet/n02094114/ILSVRC2012_val_00018890.JPEG,185,238
./small_imagenet/n02094114/ILSVRC2012_val_00015028.JPEG,185,842
./small_imagenet/n02094114/ILSVRC2012_val_00023513.JPEG,185,142
./small_imagenet/n02094258/ILSVRC2012_val_00040263.JPEG,186,250
./small_imagenet/n02094258/ILSVRC2012_val_00024731.JPEG,186,970
./small_imagenet/n02094258/ILSVRC2012_val_00024664.JPEG,186,924
./small_imagenet/n02094258/ILSVRC2012_val_00009525.JPEG,186,402
./small_imagenet/n02094258/ILSVRC2012_val_00031377.JPEG,186,538
./small_imagenet/n02094258/ILSVRC2012_val_00030694.JPEG,186,455
./small_imagenet/n02094258/ILSVRC2012_val_00042205.JPEG,186,956
./small_imagenet/n02094258/ILSVRC2012_val_00007880.JPEG,186,95
./small_imagenet/n02094258/ILSVRC2012_val_00045352.JPEG,186,570
./small_imagenet/n02094258/ILSVRC2012_val_00023558.JPEG,186,139
./small_imagenet/n02094433/ILSVRC2012_val_00008956.JPEG,187,544
./small_imagenet/n02094433/ILSVRC2012_val_00015703.JPEG,187,754
./small_imagenet/n02094433/ILSVRC2012_val_00012791.JPEG,187,266
./small_imagenet/n02094433/ILSVRC2012_val_00008374.JPEG,187,744
./small_imagenet/n02094433/ILSVRC2012_val_00035939.JPEG,187,973
./small_imagenet/n02094433/ILSVRC2012_val_00032240.JPEG,187,181
./small_imagenet/n02094433/ILSVRC2012_val_00045790.JPEG,187,658
./small_imagenet/n02094433/ILSVRC2012_val_00024206.JPEG,187,171
./small_imagenet/n02094433/ILSVRC2012_val_00000696.JPEG,187,826
./small_imagenet/n02094433/ILSVRC2012_val_00036254.JPEG,187,402
./small_imagenet/n02095314/ILSVRC2012_val_00012515.JPEG,188,940
./small_imagenet/n02095314/ILSVRC2012_val_00049089.JPEG,188,867
./small_imagenet/n02095314/ILSVRC2012_val_00037153.JPEG,188,483
./small_imagenet/n02095314/ILSVRC2012_val_00019175.JPEG,188,403
./small_imagenet/n02095314/ILSVRC2012_val_00031713.JPEG,188,258
./small_imagenet/n02095314/ILSVRC2012_val_00016508.JPEG,188,534
./small_imagenet/n02095314/ILSVRC2012_val_00047109.JPEG,188,945
./small_imagenet/n02095314/ILSVRC2012_val_00041762.JPEG,188,525
./small_imagenet/n02095314/ILSVRC2012_val_00037191.JPEG,188,404
./small_imagenet/n02095314/ILSVRC2012_val_00008463.JPEG,188,756
./small_imagenet/n02095570/ILSVRC2012_val_00024085.JPEG,189,270
./small_imagenet/n02095570/ILSVRC2012_val_00010433.JPEG,189,1
./small_imagenet/n02095570/ILSVRC2012_val_00025520.JPEG,189,796
./small_imagenet/n02095570/ILSVRC2012_val_00038668.JPEG,189,863
./small_imagenet/n02095570/ILSVRC2012_val_00023407.JPEG,189,281
./small_imagenet/n02095570/ILSVRC2012_val_00041301.JPEG,189,608
./small_imagenet/n02095570/ILSVRC2012_val_00013640.JPEG,189,975
./small_imagenet/n02095570/ILSVRC2012_val_00002194.JPEG,189,143
./small_imagenet/n02095570/ILSVRC2012_val_00028078.JPEG,189,641
./small_imagenet/n02095570/ILSVRC2012_val_00012678.JPEG,189,115
./small_imagenet/n02095889/ILSVRC2012_val_00006840.JPEG,190,765
./small_imagenet/n02095889/ILSVRC2012_val_00032325.JPEG,190,138
./small_imagenet/n02095889/ILSVRC2012_val_00002176.JPEG,190,305
./small_imagenet/n02095889/ILSVRC2012_val_00030377.JPEG,190,197
./small_imagenet/n02095889/ILSVRC2012_val_00005687.JPEG,190,949
./small_imagenet/n02095889/ILSVRC2012_val_00010289.JPEG,190,619
./small_imagenet/n02095889/ILSVRC2012_val_00019025.JPEG,190,604
./small_imagenet/n02095889/ILSVRC2012_val_00040712.JPEG,190,511
./small_imagenet/n02095889/ILSVRC2012_val_00044904.JPEG,190,756
./small_imagenet/n02095889/ILSVRC2012_val_00005170.JPEG,190,297
./small_imagenet/n02096051/ILSVRC2012_val_00035597.JPEG,191,607
./small_imagenet/n02096051/ILSVRC2012_val_00021545.JPEG,191,709
./small_imagenet/n02096051/ILSVRC2012_val_00037490.JPEG,191,791
./small_imagenet/n02096051/ILSVRC2012_val_00024960.JPEG,191,536
./small_imagenet/n02096051/ILSVRC2012_val_00039147.JPEG,191,742
./small_imagenet/n02096051/ILSVRC2012_val_00034934.JPEG,191,178
./small_imagenet/n02096051/ILSVRC2012_val_00033963.JPEG,191,369
./small_imagenet/n02096051/ILSVRC2012_val_00027860.JPEG,191,224
./small_imagenet/n02096051/ILSVRC2012_val_00046063.JPEG,191,547
./small_imagenet/n02096051/ILSVRC2012_val_00046338.JPEG,191,571
./small_imagenet/n02096177/ILSVRC2012_val_00009789.JPEG,192,425
./small_imagenet/n02096177/ILSVRC2012_val_00015531.JPEG,192,336
./small_imagenet/n02096177/ILSVRC2012_val_00017195.JPEG,192,334
./small_imagenet/n02096177/ILSVRC2012_val_00037972.JPEG,192,978
./small_imagenet/n02096177/ILSVRC2012_val_00001852.JPEG,192,173
./small_imagenet/n02096177/ILSVRC2012_val_00048904.JPEG,192,423
./small_imagenet/n02096177/ILSVRC2012_val_00035473.JPEG,192,510
./small_imagenet/n02096177/ILSVRC2012_val_00000379.JPEG,192,89
./small_imagenet/n02096177/ILSVRC2012_val_00006615.JPEG,192,923
./small_imagenet/n02096177/ILSVRC2012_val_00001286.JPEG,192,425
./small_imagenet/n02096294/ILSVRC2012_val_00027492.JPEG,193,835
./small_imagenet/n02096294/ILSVRC2012_val_00039701.JPEG,193,10
./small_imagenet/n02096294/ILSVRC2012_val_00024889.JPEG,193,255
./small_imagenet/n02096294/ILSVRC2012_val_00042181.JPEG,193,862
./small_imagenet/n02096294/ILSVRC2012_val_00012460.JPEG,193,234
./small_imagenet/n02096294/ILSVRC2012_val_00011152.JPEG,193,477
./small_imagenet/n02096294/ILSVRC2012_val_00004354.JPEG,193,999
./small_imagenet/n02096294/ILSVRC2012_val_00043474.JPEG,193,999
./small_imagenet/n02096294/ILSVRC2012_val_00009818.JPEG,193,409
./small_imagenet/n02096294/ILSVRC2012_val_00017380.JPEG,193,517
./small_imagenet/n02096437/ILSVRC2012_val_00006005.JPEG,194,109
./small_imagenet/n02096437/ILSVRC2012_val_00012834.JPEG,194,692
./small_imagenet/n02096437/ILSVRC2012_val_00044284.JPEG,194,163
./small_imagenet/n02096437/ILSVRC2012_val_00019040.JPEG,194,118
./small_imagenet/n02096437/ILSVRC2012_val_00016759.JPEG,194,99
./small_imagenet/n02096437/ILSVRC2012_val_00048101.JPEG,194,261
./small_imagenet/n02096437/ILSVRC2012_val_00047757.JPEG,194,367
./small_imagenet/n02096437/ILSVRC2012_val_00016056.JPEG,194,919
./small_imagenet/n02096437/ILSVRC2012_val_00002411.JPEG,194,968
./small_imagenet/n02096437/ILSVRC2012_val_00003380.JPEG,194,447
./small_imagenet/n02096585/ILSVRC2012_val_00016902.JPEG,195,867
./small_imagenet/n02096585/ILSVRC2012_val_00009634.JPEG,195,33
./small_imagenet/n02096585/ILSVRC2012_val_00004941.JPEG,195,103
./small_imagenet/n02096585/ILSVRC2012_val_00017052.JPEG,195,262
./small_imagenet/n02096585/ILSVRC2012_val_00005457.JPEG,195,882
./small_imagenet/n02096585/ILSVRC2012_val_00048157.JPEG,195,353
./small_imagenet/n02096585/ILSVRC2012_val_00004674.JPEG,195,863
./small_imagenet/n02096585/ILSVRC2012_val_00021638.JPEG,195,615
./small_imagenet/n02096585/ILSVRC2012_val_00045047.JPEG,195,75
./small_imagenet/n02096585/ILSVRC2012_val_00025498.JPEG,195,463
./small_imagenet/n02097047/ILSVRC2012_val_00015136.JPEG,196,522
./small_imagenet/n02097047/ILSVRC2012_val_00039547.JPEG,196,176
./small_imagenet/n02097047/ILSVRC2012_val_00037277.JPEG,196,548
./small_imagenet/n02097047/ILSVRC2012_val_00022977.JPEG,196,79
./small_imagenet/n02097047/ILSVRC2012_val_00032277.JPEG,196,654
./small_imagenet/n02097047/ILSVRC2012_val_00008661.JPEG,196,985
./small_imagenet/n02097047/ILSVRC2012_val_00048183.JPEG,196,937
./small_imagenet/n02097047/ILSVRC2012_val_00015427.JPEG,196,921
./small_imagenet/n02097047/ILSVRC2012_val_00021485.JPEG,196,348
./small_imagenet/n02097047/ILSVRC2012_val_00024178.JPEG,196,951
./small_imagenet/n02097130/ILSVRC2012_val_00004593.JPEG,197,469
./small_imagenet/n02097130/ILSVRC2012_val_00004560.JPEG,197,516
./small_imagenet/n02097130/ILSVRC2012_val_00047585.JPEG,197,310
./small_imagenet/n02097130/ILSVRC2012_val_00042201.JPEG,197,507
./small_imagenet/n02097130/ILSVRC2012_val_00045665.JPEG,197,394
./small_imagenet/n02097130/ILSVRC2012_val_00034166.JPEG,197,366
./small_imagenet/n02097130/ILSVRC2012_val_00019500.JPEG,197,460
./small_imagenet/n02097130/ILSVRC2012_val_00029609.JPEG,197,14
./small_imagenet/n02097130/ILSVRC2012_val_00041568.JPEG,197,583
./small_imagenet/n02097130/ILSVRC2012_val_00038174.JPEG,197,181
./small_imagenet/n02097209/ILSVRC2012_val_00040720.JPEG,198,384
./small_imagenet/n02097209/ILSVRC2012_val_00012157.JPEG,198,775
./small_imagenet/n02097209/ILSVRC2012_val_00000889.JPEG,198,517
./small_imagenet/n02097209/ILSVRC2012_val_00016642.JPEG,198,230
./small_imagenet/n02097209/ILSVRC2012_val_00023893.JPEG,198,883
./small_imagenet/n02097209/ILSVRC2012_val_00040565.JPEG,198,945
./small_imagenet/n02097209/ILSVRC2012_val_00033454.JPEG,198,403
./small_imagenet/n02097209/ILSVRC2012_val_00028152.JPEG,198,876
./small_imagenet/n02097209/ILSVRC2012_val_00000044.JPEG,198,227
./small_imagenet/n02097209/ILSVRC2012_val_00025606.JPEG,198,392
./small_imagenet/n02097298/ILSVRC2012_val_00017057.JPEG,199,139
./small_imagenet/n02097298/ILSVRC2012_val_00049757.JPEG,199,203
./small_imagenet/n02097298/ILSVRC2012_val_00043974.JPEG,199,553
./small_imagenet/n02097298/ILSVRC2012_val_00012695.JPEG,199,149
./small_imagenet/n02097298/ILSVRC2012_val_00018988.JPEG,199,598
./small_imagenet/n02097298/ILSVRC2012_val_00031084.JPEG,199,745
./small_imagenet/n02097298/ILSVRC2012_val_00024756.JPEG,199,813
./small_imagenet/n02097298/ILSVRC2012_val_00032291.JPEG,199,735
./small_imagenet/n02097298/ILSVRC2012_val_00000411.JPEG,199,345
./small_imagenet/n02097298/ILSVRC2012_val_00009256.JPEG,199,833
./small_imagenet/n02097474/ILSVRC2012_val_00004358.JPEG,200,979
./small_imagenet/n02097474/ILSVRC2012_val_00004539.JPEG,200,332
./small_imagenet/n02097474/ILSVRC2012_val_00002320.JPEG,200,540
./small_imagenet/n02097474/ILSVRC2012_val_00000882.JPEG,200,242
./small_imagenet/n02097474/ILSVRC2012_val_00000802.JPEG,200,265
./small_imagenet/n02097474/ILSVRC2012_val_00033285.JPEG,200,24
./small_imagenet/n02097474/ILSVRC2012_val_00023469.JPEG,200,650
./small_imagenet/n02097474/ILSVRC2012_val_00025400.JPEG,200,327
./small_imagenet/n02097474/ILSVRC2012_val_00007452.JPEG,200,967
./small_imagenet/n02097474/ILSVRC2012_val_00011895.JPEG,200,800
